danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.608,0.606,5,-3.423,1,0.0514,0.0952,0.0,0.236,0.707,139.69,audio_features,0mVYqxsm3ReFqAuxG9Orrk,spotify:track:0mVYqxsm3ReFqAuxG9Orrk,https://api.spotify.com/v1/tracks/0mVYqxsm3ReFqAuxG9Orrk,https://api.spotify.com/v1/audio-analysis/0mVYqxsm3ReFqAuxG9Orrk,133016,4
0.873,0.261,5,-14.489,0,0.103,0.425,0.909,0.0743,0.64,83.046,audio_features,2xfKRMLJNUXMdmXH27b2qS,spotify:track:2xfKRMLJNUXMdmXH27b2qS,https://api.spotify.com/v1/tracks/2xfKRMLJNUXMdmXH27b2qS,https://api.spotify.com/v1/audio-analysis/2xfKRMLJNUXMdmXH27b2qS,80964,4
0.791,0.776,11,-8.781,0,0.111,0.0307,2.82e-06,0.154,0.832,120.93,audio_features,73vWnvPaf0yNifYIkadY9N,spotify:track:73vWnvPaf0yNifYIkadY9N,https://api.spotify.com/v1/tracks/73vWnvPaf0yNifYIkadY9N,https://api.spotify.com/v1/audio-analysis/73vWnvPaf0yNifYIkadY9N,93196,4
0.701,0.633,0,-4.25,0,0.0275,0.397,0.0,0.272,0.407,102.005,audio_features,4xqloJsOaYurTocR1T3Lb6,spotify:track:4xqloJsOaYurTocR1T3Lb6,https://api.spotify.com/v1/tracks/4xqloJsOaYurTocR1T3Lb6,https://api.spotify.com/v1/audio-analysis/4xqloJsOaYurTocR1T3Lb6,236306,3
0.673,0.663,0,-7.29,1,0.0269,0.217,0.0174,0.177,0.67,120.634,audio_features,23l1kVpqMVREiwU1YAlcr4,spotify:track:23l1kVpqMVREiwU1YAlcr4,https://api.spotify.com/v1/tracks/23l1kVpqMVREiwU1YAlcr4,https://api.spotify.com/v1/audio-analysis/23l1kVpqMVREiwU1YAlcr4,285333,3
0.68,0.524,9,-8.359,1,0.299,0.176,0.0,0.107,0.472,129.756,audio_features,3ZDusNOpcn6rfRlCvl5v0I,spotify:track:3ZDusNOpcn6rfRlCvl5v0I,https://api.spotify.com/v1/tracks/3ZDusNOpcn6rfRlCvl5v0I,https://api.spotify.com/v1/audio-analysis/3ZDusNOpcn6rfRlCvl5v0I,158825,4
0.762,0.572,10,-7.744,0,0.0403,0.44,0.593,0.0731,0.688,96.622,audio_features,4Euzf13sMD4iGIMmYxdrlW,spotify:track:4Euzf13sMD4iGIMmYxdrlW,https://api.spotify.com/v1/tracks/4Euzf13sMD4iGIMmYxdrlW,https://api.spotify.com/v1/audio-analysis/4Euzf13sMD4iGIMmYxdrlW,223474,4
0.694,0.576,11,-7.064,1,0.0275,0.501,2.35e-06,0.264,0.445,117.997,audio_features,0y1TguY6ZTUD0g29Wg8h04,spotify:track:0y1TguY6ZTUD0g29Wg8h04,https://api.spotify.com/v1/tracks/0y1TguY6ZTUD0g29Wg8h04,https://api.spotify.com/v1/audio-analysis/0y1TguY6ZTUD0g29Wg8h04,150127,4
0.442,0.522,8,-7.184,0,0.0333,0.0562,0.91,0.17,0.326,100.434,audio_features,63wEUQ8SN2S8nx2r21zTnl,spotify:track:63wEUQ8SN2S8nx2r21zTnl,https://api.spotify.com/v1/tracks/63wEUQ8SN2S8nx2r21zTnl,https://api.spotify.com/v1/audio-analysis/63wEUQ8SN2S8nx2r21zTnl,209840,4
0.16,0.687,1,-3.181,0,0.0326,0.00487,0.00229,0.32,0.264,155.452,audio_features,7foEP3davTBDdtm8GpJMSg,spotify:track:7foEP3davTBDdtm8GpJMSg,https://api.spotify.com/v1/tracks/7foEP3davTBDdtm8GpJMSg,https://api.spotify.com/v1/audio-analysis/7foEP3davTBDdtm8GpJMSg,526480,3
0.93,0.42,9,-11.25,0,0.207,0.0273,1.55e-06,0.0679,0.766,100.022,audio_features,0SBIurO4ij8IEe9vSC6dp8,spotify:track:0SBIurO4ij8IEe9vSC6dp8,https://api.spotify.com/v1/tracks/0SBIurO4ij8IEe9vSC6dp8,https://api.spotify.com/v1/audio-analysis/0SBIurO4ij8IEe9vSC6dp8,153120,4
0.672,0.768,1,-9.142,0,0.0445,0.0382,5.51e-05,0.0837,0.942,102.487,audio_features,1HpBm13TNcyMW3PoUrlZPv,spotify:track:1HpBm13TNcyMW3PoUrlZPv,https://api.spotify.com/v1/tracks/1HpBm13TNcyMW3PoUrlZPv,https://api.spotify.com/v1/audio-analysis/1HpBm13TNcyMW3PoUrlZPv,249867,4
0.722,0.483,2,-6.648,0,0.0797,0.591,0.0,0.127,0.249,129.968,audio_features,15FcAu7H2BOHnYb6bEMShm,spotify:track:15FcAu7H2BOHnYb6bEMShm,https://api.spotify.com/v1/tracks/15FcAu7H2BOHnYb6bEMShm,https://api.spotify.com/v1/audio-analysis/15FcAu7H2BOHnYb6bEMShm,175913,4
0.621,0.524,0,-15.269,1,0.0803,0.0652,0.00199,0.893,0.889,110.586,audio_features,2fDHuS1PTkHBbCWWZF1ph9,spotify:track:2fDHuS1PTkHBbCWWZF1ph9,https://api.spotify.com/v1/tracks/2fDHuS1PTkHBbCWWZF1ph9,https://api.spotify.com/v1/audio-analysis/2fDHuS1PTkHBbCWWZF1ph9,162653,4
0.785,0.817,6,-4.272,1,0.167,0.159,4.19e-05,0.119,0.666,75.021,audio_features,7cxpzcg858Qy8o6coXfFkF,spotify:track:7cxpzcg858Qy8o6coXfFkF,https://api.spotify.com/v1/tracks/7cxpzcg858Qy8o6coXfFkF,https://api.spotify.com/v1/audio-analysis/7cxpzcg858Qy8o6coXfFkF,176115,4
0.644,0.332,9,-12.08,0,0.0308,0.882,0.776,0.114,0.305,130.017,audio_features,0gm8BFdrQjg5KwcTg3sDrS,spotify:track:0gm8BFdrQjg5KwcTg3sDrS,https://api.spotify.com/v1/tracks/0gm8BFdrQjg5KwcTg3sDrS,https://api.spotify.com/v1/audio-analysis/0gm8BFdrQjg5KwcTg3sDrS,195280,4
0.83,0.244,11,-14.219,1,0.0699,0.117,0.0449,0.15,0.276,135.003,audio_features,0dAbyor9LsAJjT0Nj67b9a,spotify:track:0dAbyor9LsAJjT0Nj67b9a,https://api.spotify.com/v1/tracks/0dAbyor9LsAJjT0Nj67b9a,https://api.spotify.com/v1/audio-analysis/0dAbyor9LsAJjT0Nj67b9a,174693,4
0.549,0.869,8,-4.817,1,0.0546,0.0139,0.0,0.334,0.502,114.0,audio_features,6ywiHcxaHBR39gRhud37XK,spotify:track:6ywiHcxaHBR39gRhud37XK,https://api.spotify.com/v1/tracks/6ywiHcxaHBR39gRhud37XK,https://api.spotify.com/v1/audio-analysis/6ywiHcxaHBR39gRhud37XK,206038,4
0.874,0.17,1,-17.177,1,0.163,0.249,0.959,0.0902,0.894,107.04,audio_features,1l0JUlYS6O7LJeBCyukDO7,spotify:track:1l0JUlYS6O7LJeBCyukDO7,https://api.spotify.com/v1/tracks/1l0JUlYS6O7LJeBCyukDO7,https://api.spotify.com/v1/audio-analysis/1l0JUlYS6O7LJeBCyukDO7,196630,4
0.477,0.616,5,-9.953,1,0.0957,0.608,0.0275,0.434,0.364,123.003,audio_features,2ypTBiADOxvHIegIm7sIYZ,spotify:track:2ypTBiADOxvHIegIm7sIYZ,https://api.spotify.com/v1/tracks/2ypTBiADOxvHIegIm7sIYZ,https://api.spotify.com/v1/audio-analysis/2ypTBiADOxvHIegIm7sIYZ,66200,3
0.874,0.554,11,-9.849,1,0.456,0.113,0.0,0.0531,0.679,129.857,audio_features,3obzHvmtPGZTjrTuhHSGjr,spotify:track:3obzHvmtPGZTjrTuhHSGjr,https://api.spotify.com/v1/tracks/3obzHvmtPGZTjrTuhHSGjr,https://api.spotify.com/v1/audio-analysis/3obzHvmtPGZTjrTuhHSGjr,154054,4
0.479,0.0954,10,-21.061,1,0.0408,0.951,0.76,0.114,0.672,106.563,audio_features,6vXiqeYFjrNfj5dBwbC4iP,spotify:track:6vXiqeYFjrNfj5dBwbC4iP,https://api.spotify.com/v1/tracks/6vXiqeYFjrNfj5dBwbC4iP,https://api.spotify.com/v1/audio-analysis/6vXiqeYFjrNfj5dBwbC4iP,145347,4
0.874,0.614,7,-6.457,1,0.0919,0.156,0.0472,0.09,0.548,101.014,audio_features,7yIIeKUxTpn36X6CFJhgEi,spotify:track:7yIIeKUxTpn36X6CFJhgEi,https://api.spotify.com/v1/tracks/7yIIeKUxTpn36X6CFJhgEi,https://api.spotify.com/v1/audio-analysis/7yIIeKUxTpn36X6CFJhgEi,159171,4
0.609,0.706,0,-7.083,1,0.0476,0.182,0.000601,0.218,0.347,170.087,audio_features,0psXs0SxH2hGnJoj8C2fFf,spotify:track:0psXs0SxH2hGnJoj8C2fFf,https://api.spotify.com/v1/tracks/0psXs0SxH2hGnJoj8C2fFf,https://api.spotify.com/v1/audio-analysis/0psXs0SxH2hGnJoj8C2fFf,133080,3
0.761,0.838,4,-3.073,0,0.0502,0.4,0.0,0.176,0.71,93.974,audio_features,3AEZUABDXNtecAOSC1qTfo,spotify:track:3AEZUABDXNtecAOSC1qTfo,https://api.spotify.com/v1/tracks/3AEZUABDXNtecAOSC1qTfo,https://api.spotify.com/v1/audio-analysis/3AEZUABDXNtecAOSC1qTfo,222560,4
0.855,0.473,11,-9.846,0,0.146,0.0719,2.71e-05,0.0795,0.682,139.175,audio_features,1ATZfYmZOcm24vl5oQtPdC,spotify:track:1ATZfYmZOcm24vl5oQtPdC,https://api.spotify.com/v1/tracks/1ATZfYmZOcm24vl5oQtPdC,https://api.spotify.com/v1/audio-analysis/1ATZfYmZOcm24vl5oQtPdC,218400,4
0.624,0.909,4,-3.079,0,0.0745,0.158,0.0,0.0972,0.65,93.982,audio_features,5YH1A3YttSay4lgAR75tk3,spotify:track:5YH1A3YttSay4lgAR75tk3,https://api.spotify.com/v1/tracks/5YH1A3YttSay4lgAR75tk3,https://api.spotify.com/v1/audio-analysis/5YH1A3YttSay4lgAR75tk3,188787,4
0.747,0.74,4,-4.325,0,0.191,0.0165,9.94e-05,0.101,0.552,176.059,audio_features,2D3z17LBMJ2HEHeBFFjTLi,spotify:track:2D3z17LBMJ2HEHeBFFjTLi,https://api.spotify.com/v1/tracks/2D3z17LBMJ2HEHeBFFjTLi,https://api.spotify.com/v1/audio-analysis/2D3z17LBMJ2HEHeBFFjTLi,158800,4
0.836,0.584,7,-8.219,1,0.0793,0.0387,0.0,0.102,0.68,134.204,audio_features,2EDRUNdur7CGV2W2mwIRoS,spotify:track:2EDRUNdur7CGV2W2mwIRoS,https://api.spotify.com/v1/tracks/2EDRUNdur7CGV2W2mwIRoS,https://api.spotify.com/v1/audio-analysis/2EDRUNdur7CGV2W2mwIRoS,266400,4
0.867,0.443,11,-10.436,0,0.414,0.0538,0.0,0.121,0.695,79.939,audio_features,4jvxHT21eXgvjiPtCxH7Mx,spotify:track:4jvxHT21eXgvjiPtCxH7Mx,https://api.spotify.com/v1/tracks/4jvxHT21eXgvjiPtCxH7Mx,https://api.spotify.com/v1/audio-analysis/4jvxHT21eXgvjiPtCxH7Mx,144077,4
0.694,0.796,6,-4.164,1,0.0565,0.48,0.000384,0.108,0.515,93.064,audio_features,6yVkakCN460KOVol9ZazjH,spotify:track:6yVkakCN460KOVol9ZazjH,https://api.spotify.com/v1/tracks/6yVkakCN460KOVol9ZazjH,https://api.spotify.com/v1/audio-analysis/6yVkakCN460KOVol9ZazjH,212312,4
0.92,0.56,8,-9.53,1,0.0576,0.0551,4.09e-05,0.097,0.625,140.004,audio_features,49CdYBpfABUa0ZfT8FizQZ,spotify:track:49CdYBpfABUa0ZfT8FizQZ,https://api.spotify.com/v1/tracks/49CdYBpfABUa0ZfT8FizQZ,https://api.spotify.com/v1/audio-analysis/49CdYBpfABUa0ZfT8FizQZ,273996,4
0.759,0.803,1,-6.77,0,0.277,0.413,0.0,0.362,0.895,140.994,audio_features,3FMedgGsLUNwx8NciePFEK,spotify:track:3FMedgGsLUNwx8NciePFEK,https://api.spotify.com/v1/tracks/3FMedgGsLUNwx8NciePFEK,https://api.spotify.com/v1/audio-analysis/3FMedgGsLUNwx8NciePFEK,141277,4
0.534,0.911,4,-3.086,0,0.0852,0.15,0.0,0.0986,0.624,93.767,audio_features,58gqyeFXhOttZW3yetJGPN,spotify:track:58gqyeFXhOttZW3yetJGPN,https://api.spotify.com/v1/tracks/58gqyeFXhOttZW3yetJGPN,https://api.spotify.com/v1/audio-analysis/58gqyeFXhOttZW3yetJGPN,188800,4
0.781,0.726,10,-5.733,0,0.102,0.241,0.00204,0.0764,0.961,74.995,audio_features,6wxGZ8D8lAuJpocaTAVVyL,spotify:track:6wxGZ8D8lAuJpocaTAVVyL,https://api.spotify.com/v1/tracks/6wxGZ8D8lAuJpocaTAVVyL,https://api.spotify.com/v1/audio-analysis/6wxGZ8D8lAuJpocaTAVVyL,247720,4
0.286,0.889,4,-6.526,0,0.425,0.00979,0.00183,0.108,0.317,176.24,audio_features,5t1pVRGTlueob96zAoEJ8D,spotify:track:5t1pVRGTlueob96zAoEJ8D,https://api.spotify.com/v1/tracks/5t1pVRGTlueob96zAoEJ8D,https://api.spotify.com/v1/audio-analysis/5t1pVRGTlueob96zAoEJ8D,209387,4
0.761,0.84,9,-6.699,0,0.186,0.168,0.000126,0.302,0.607,93.037,audio_features,2cqxvn34ihH7BSv9XbkOgq,spotify:track:2cqxvn34ihH7BSv9XbkOgq,https://api.spotify.com/v1/tracks/2cqxvn34ihH7BSv9XbkOgq,https://api.spotify.com/v1/audio-analysis/2cqxvn34ihH7BSv9XbkOgq,200773,4
0.722,0.869,4,-4.525,1,0.107,0.561,0.000765,0.447,0.64,95.02,audio_features,57FmgryMQDg7fxbyR65dcT,spotify:track:57FmgryMQDg7fxbyR65dcT,https://api.spotify.com/v1/tracks/57FmgryMQDg7fxbyR65dcT,https://api.spotify.com/v1/audio-analysis/57FmgryMQDg7fxbyR65dcT,231733,4
0.727,0.912,11,-5.684,0,0.0434,0.0529,0.89,0.109,0.97,113.018,audio_features,1QtqECOcHDg8JlZ3po2II8,spotify:track:1QtqECOcHDg8JlZ3po2II8,https://api.spotify.com/v1/tracks/1QtqECOcHDg8JlZ3po2II8,https://api.spotify.com/v1/audio-analysis/1QtqECOcHDg8JlZ3po2II8,169622,4
0.747,0.898,1,-3.683,1,0.0709,0.0613,1.66e-06,0.0886,0.689,91.97,audio_features,7LLXLd0pisbEAdIVK502VM,spotify:track:7LLXLd0pisbEAdIVK502VM,https://api.spotify.com/v1/tracks/7LLXLd0pisbEAdIVK502VM,https://api.spotify.com/v1/audio-analysis/7LLXLd0pisbEAdIVK502VM,208947,4
0.649,0.581,8,-12.161,1,0.0432,0.106,0.0,0.0321,0.984,148.887,audio_features,2GImcOxFZ0GP49rmPnPOjT,spotify:track:2GImcOxFZ0GP49rmPnPOjT,https://api.spotify.com/v1/tracks/2GImcOxFZ0GP49rmPnPOjT,https://api.spotify.com/v1/audio-analysis/2GImcOxFZ0GP49rmPnPOjT,173493,4
0.862,0.437,5,-7.025,0,0.24,0.328,0.0,0.0525,0.623,148.437,audio_features,4guUpO1qaGpIQhe0PA4xHi,spotify:track:4guUpO1qaGpIQhe0PA4xHi,https://api.spotify.com/v1/tracks/4guUpO1qaGpIQhe0PA4xHi,https://api.spotify.com/v1/audio-analysis/4guUpO1qaGpIQhe0PA4xHi,73443,4
0.878,0.322,6,-16.194,0,0.106,0.00735,0.000831,0.066,0.343,73.736,audio_features,0hr9CoeDSUMmQQ7ZgTLRzh,spotify:track:0hr9CoeDSUMmQQ7ZgTLRzh,https://api.spotify.com/v1/tracks/0hr9CoeDSUMmQQ7ZgTLRzh,https://api.spotify.com/v1/audio-analysis/0hr9CoeDSUMmQQ7ZgTLRzh,230040,4
0.795,0.198,8,-11.572,0,0.101,0.769,0.0,0.18,0.672,129.783,audio_features,2RG9i0m6y5HJ27gZvNSzOs,spotify:track:2RG9i0m6y5HJ27gZvNSzOs,https://api.spotify.com/v1/tracks/2RG9i0m6y5HJ27gZvNSzOs,https://api.spotify.com/v1/audio-analysis/2RG9i0m6y5HJ27gZvNSzOs,180923,4
0.757,0.378,1,-13.785,1,0.0812,0.000438,0.53,0.0995,0.668,120.028,audio_features,1fSRXgjSm37240unTVtLMy,spotify:track:1fSRXgjSm37240unTVtLMy,https://api.spotify.com/v1/tracks/1fSRXgjSm37240unTVtLMy,https://api.spotify.com/v1/audio-analysis/1fSRXgjSm37240unTVtLMy,124029,4
0.801,0.495,9,-11.286,0,0.0474,0.0314,0.0002,0.0596,0.896,143.867,audio_features,1AHlUrWpuUnsKU7D7Ugp3I,spotify:track:1AHlUrWpuUnsKU7D7Ugp3I,https://api.spotify.com/v1/tracks/1AHlUrWpuUnsKU7D7Ugp3I,https://api.spotify.com/v1/audio-analysis/1AHlUrWpuUnsKU7D7Ugp3I,258867,4
0.707,0.868,7,-2.757,1,0.147,0.039,0.0,0.197,0.68,100.61,audio_features,0UIgkZSpC2O3cl2Ta2Yo67,spotify:track:0UIgkZSpC2O3cl2Ta2Yo67,https://api.spotify.com/v1/tracks/0UIgkZSpC2O3cl2Ta2Yo67,https://api.spotify.com/v1/audio-analysis/0UIgkZSpC2O3cl2Ta2Yo67,456526,4
0.754,0.898,9,-3.942,0,0.267,0.0446,8.98e-06,0.129,0.695,92.955,audio_features,4ra71RIkuqYYjo9TKSDJoK,spotify:track:4ra71RIkuqYYjo9TKSDJoK,https://api.spotify.com/v1/tracks/4ra71RIkuqYYjo9TKSDJoK,https://api.spotify.com/v1/audio-analysis/4ra71RIkuqYYjo9TKSDJoK,291387,4
0.864,0.685,11,-5.385,0,0.155,0.0977,0.000126,0.106,0.692,139.883,audio_features,1j3ANZgokEc0jKztEDV34l,spotify:track:1j3ANZgokEc0jKztEDV34l,https://api.spotify.com/v1/tracks/1j3ANZgokEc0jKztEDV34l,https://api.spotify.com/v1/audio-analysis/1j3ANZgokEc0jKztEDV34l,217107,4
0.688,0.373,0,-12.786,1,0.0327,0.691,0.0724,0.096,0.465,70.007,audio_features,1vWQqQMbsPb7p5MsvIooBd,spotify:track:1vWQqQMbsPb7p5MsvIooBd,https://api.spotify.com/v1/tracks/1vWQqQMbsPb7p5MsvIooBd,https://api.spotify.com/v1/audio-analysis/1vWQqQMbsPb7p5MsvIooBd,228040,4
0.916,0.72,0,-8.548,1,0.1,0.36,0.00016,0.0958,0.761,103.314,audio_features,5O4erNlJ74PIF6kGol1ZrC,spotify:track:5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/tracks/5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/audio-analysis/5O4erNlJ74PIF6kGol1ZrC,237000,4
0.898,0.423,0,-7.356,0,0.044,0.0121,1.96e-06,0.0898,0.511,121.064,audio_features,50jFznrLnBBicIc3eal9OO,spotify:track:50jFznrLnBBicIc3eal9OO,https://api.spotify.com/v1/tracks/50jFznrLnBBicIc3eal9OO,https://api.spotify.com/v1/audio-analysis/50jFznrLnBBicIc3eal9OO,296907,4
0.861,0.606,9,-8.112,0,0.0581,0.0427,0.881,0.364,0.295,90.01,audio_features,6iYEadhKLmm0GJA02n0LeB,spotify:track:6iYEadhKLmm0GJA02n0LeB,https://api.spotify.com/v1/tracks/6iYEadhKLmm0GJA02n0LeB,https://api.spotify.com/v1/audio-analysis/6iYEadhKLmm0GJA02n0LeB,242667,4
0.839,0.467,8,-8.0,1,0.11,0.104,0.0924,0.0638,0.88,72.684,audio_features,6iOqw5oLWwkFp76kGciRLQ,spotify:track:6iOqw5oLWwkFp76kGciRLQ,https://api.spotify.com/v1/tracks/6iOqw5oLWwkFp76kGciRLQ,https://api.spotify.com/v1/audio-analysis/6iOqw5oLWwkFp76kGciRLQ,393973,4
0.849,0.695,5,-6.355,0,0.0649,0.0393,0.0,0.077,0.816,96.967,audio_features,4keZvEXvMrtQSp0wIicRs5,spotify:track:4keZvEXvMrtQSp0wIicRs5,https://api.spotify.com/v1/tracks/4keZvEXvMrtQSp0wIicRs5,https://api.spotify.com/v1/audio-analysis/4keZvEXvMrtQSp0wIicRs5,223027,4
0.823,0.646,0,-7.049,0,0.0678,0.0174,0.000372,0.121,0.461,91.007,audio_features,2bgKNxqRmHLu56689Ax2Oe,spotify:track:2bgKNxqRmHLu56689Ax2Oe,https://api.spotify.com/v1/tracks/2bgKNxqRmHLu56689Ax2Oe,https://api.spotify.com/v1/audio-analysis/2bgKNxqRmHLu56689Ax2Oe,171642,4
0.826,0.49,9,-10.477,1,0.0676,0.00916,4.41e-06,0.0415,0.627,74.128,audio_features,7yFvSYKk3g5g8e7Ffl16ws,spotify:track:7yFvSYKk3g5g8e7Ffl16ws,https://api.spotify.com/v1/tracks/7yFvSYKk3g5g8e7Ffl16ws,https://api.spotify.com/v1/audio-analysis/7yFvSYKk3g5g8e7Ffl16ws,180267,4
0.779,0.579,8,-6.664,0,0.0868,0.00322,1.19e-06,0.0742,0.86,140.34,audio_features,33Ib9wPVhh2MWHhmS7Yne9,spotify:track:33Ib9wPVhh2MWHhmS7Yne9,https://api.spotify.com/v1/tracks/33Ib9wPVhh2MWHhmS7Yne9,https://api.spotify.com/v1/audio-analysis/33Ib9wPVhh2MWHhmS7Yne9,255587,4
0.655,0.534,4,-5.04,1,0.0785,0.0687,4e-06,0.0734,0.589,73.98,audio_features,2F6lnnabTU50eiqHVglNxn,spotify:track:2F6lnnabTU50eiqHVglNxn,https://api.spotify.com/v1/tracks/2F6lnnabTU50eiqHVglNxn,https://api.spotify.com/v1/audio-analysis/2F6lnnabTU50eiqHVglNxn,349760,4
0.863,0.867,6,-6.91,0,0.12,0.0655,6.01e-06,0.297,0.402,100.05,audio_features,4NetPLl5EFSYO39cY9DGwA,spotify:track:4NetPLl5EFSYO39cY9DGwA,https://api.spotify.com/v1/tracks/4NetPLl5EFSYO39cY9DGwA,https://api.spotify.com/v1/audio-analysis/4NetPLl5EFSYO39cY9DGwA,197227,4
0.691,0.845,7,-4.746,0,0.0519,0.0215,1.25e-05,0.331,0.635,162.062,audio_features,1ozK6iAeBgCOSXecRojzMo,spotify:track:1ozK6iAeBgCOSXecRojzMo,https://api.spotify.com/v1/tracks/1ozK6iAeBgCOSXecRojzMo,https://api.spotify.com/v1/audio-analysis/1ozK6iAeBgCOSXecRojzMo,207648,4
0.806,0.604,11,-8.235,0,0.0451,0.00511,0.691,0.072,0.771,103.027,audio_features,1h3kzkZNBu0HJ8gl7mRpst,spotify:track:1h3kzkZNBu0HJ8gl7mRpst,https://api.spotify.com/v1/tracks/1h3kzkZNBu0HJ8gl7mRpst,https://api.spotify.com/v1/audio-analysis/1h3kzkZNBu0HJ8gl7mRpst,128155,4
0.802,0.644,11,-8.19,0,0.306,0.00636,0.0,0.29,0.905,165.061,audio_features,4yAuDg4xikV3lEHqcddAGq,spotify:track:4yAuDg4xikV3lEHqcddAGq,https://api.spotify.com/v1/tracks/4yAuDg4xikV3lEHqcddAGq,https://api.spotify.com/v1/audio-analysis/4yAuDg4xikV3lEHqcddAGq,123433,4
0.632,0.606,7,-5.463,1,0.289,0.0409,0.0,0.0534,0.62,168.195,audio_features,2OwvleQsnjgOYbH3RRfwQr,spotify:track:2OwvleQsnjgOYbH3RRfwQr,https://api.spotify.com/v1/tracks/2OwvleQsnjgOYbH3RRfwQr,https://api.spotify.com/v1/audio-analysis/2OwvleQsnjgOYbH3RRfwQr,222960,4
0.631,0.993,1,-3.051,1,0.0969,0.000626,0.829,0.169,0.0385,127.961,audio_features,5LfkS5NjqRqPcGjrT8PEgH,spotify:track:5LfkS5NjqRqPcGjrT8PEgH,https://api.spotify.com/v1/tracks/5LfkS5NjqRqPcGjrT8PEgH,https://api.spotify.com/v1/audio-analysis/5LfkS5NjqRqPcGjrT8PEgH,148125,4
0.863,0.457,6,-11.445,0,0.0601,0.0105,0.000774,0.0978,0.382,73.724,audio_features,70idjVtmzhvE1tXgHYEF2y,spotify:track:70idjVtmzhvE1tXgHYEF2y,https://api.spotify.com/v1/tracks/70idjVtmzhvE1tXgHYEF2y,https://api.spotify.com/v1/audio-analysis/70idjVtmzhvE1tXgHYEF2y,230040,4
0.749,0.521,11,-9.77,1,0.091,0.0162,0.822,0.115,0.226,167.998,audio_features,4XNGhRgyvGwxZtmLEs4MJW,spotify:track:4XNGhRgyvGwxZtmLEs4MJW,https://api.spotify.com/v1/tracks/4XNGhRgyvGwxZtmLEs4MJW,https://api.spotify.com/v1/audio-analysis/4XNGhRgyvGwxZtmLEs4MJW,174643,4
0.755,0.739,1,-5.705,1,0.317,0.0913,0.0,0.261,0.775,79.682,audio_features,4LH6TQajTVHlPz1283KHAw,spotify:track:4LH6TQajTVHlPz1283KHAw,https://api.spotify.com/v1/tracks/4LH6TQajTVHlPz1283KHAw,https://api.spotify.com/v1/audio-analysis/4LH6TQajTVHlPz1283KHAw,233387,4
0.765,0.555,10,-7.579,0,0.374,0.409,2.04e-06,0.073,0.828,77.834,audio_features,25ugoarRZ6IaZegrjNxGOx,spotify:track:25ugoarRZ6IaZegrjNxGOx,https://api.spotify.com/v1/tracks/25ugoarRZ6IaZegrjNxGOx,https://api.spotify.com/v1/audio-analysis/25ugoarRZ6IaZegrjNxGOx,197667,4
0.823,0.646,0,-7.049,0,0.0678,0.0174,0.000372,0.121,0.461,91.007,audio_features,03x2CbbHb4VcOh6o4gezWi,spotify:track:03x2CbbHb4VcOh6o4gezWi,https://api.spotify.com/v1/tracks/03x2CbbHb4VcOh6o4gezWi,https://api.spotify.com/v1/audio-analysis/03x2CbbHb4VcOh6o4gezWi,171642,4
0.935,0.479,11,-10.981,0,0.306,0.107,5.16e-05,0.118,0.773,123.643,audio_features,3GIChxHmuLmBm5PTNZGDtj,spotify:track:3GIChxHmuLmBm5PTNZGDtj,https://api.spotify.com/v1/tracks/3GIChxHmuLmBm5PTNZGDtj,https://api.spotify.com/v1/audio-analysis/3GIChxHmuLmBm5PTNZGDtj,211000,4
0.709,0.638,4,-9.46,0,0.105,0.0304,4.33e-05,0.0944,0.437,178.499,audio_features,5N2TafHm5CuREjeK17sSF5,spotify:track:5N2TafHm5CuREjeK17sSF5,https://api.spotify.com/v1/tracks/5N2TafHm5CuREjeK17sSF5,https://api.spotify.com/v1/audio-analysis/5N2TafHm5CuREjeK17sSF5,224000,4
